ID,iTree Common Name,iTree Botantical Name,iTree#,iTree Text,DBH,Address,CONDITION,MAINTPRIM,DEFECT,OHUTIL,SEWERVENT,WATERGAS,GSLENGTH,GSWIDTH,NOTES,Planted Date,Site Usage,Quadrant,Management Designation,In the CEJA?,LATITUDE,LONGITUDE,Native or Cultivated,Native Locale,Size Category,Shape or Form,Height (ft),Spread (ft),Growth Rate,Invasiveness,Wildlife,Leaf Description,Fall Color,Bark Color and Texture,Flower Description,Flower Color,Flower Fragrance,"Fruit, Nut, and Seed Descriptions",Plant Care,"Disease, Pests, and Problems",Shape or Form,OPAL Overall,OPAL F,OPAL M,CARE-S Allergy Potential,CARE-S Pollen Transport Mechanisms,CARE-S Pollen Production Amounts,Drough Resistance,Salt Tolerance,Bare Root Transplanting ,Required Soil Volumet,Invasiveness,Soil Preference,Light Exposure,Family (English),Family (Botanic),Suggested Frequency of Planting,Size Category,Native or Cultivated
10938,Freeman maple,Acer x freemanii,1683,ACFR,36,901 BUCHANAN AVE,Poor,Prune,Missing or decayed wood,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04610226,-76.32145714,nativar,Hybrid of red and silver maple,Large,Upright to broadly oval crown,45,25,Fast,Little,Provides habitat and food for various bird species,"Leaves are opposite, simple, 5-lobed, 3-5 inches long; medium green with silvery underside; red-orange to yellow fall color","Yellow, Red","Silver-gray bark, becoming fissured with age",Inconspicuous; some trees have both male and female flowers,Inconspicuous,Not Fragrant,"Paired winged samaras, maturing in late spring",Not Fragrant,Generally free of serious pests and diseases,Upright to broadly oval crown,0,1,10,1,Insect Pollination w/ little to no Wind Pollination,Medium Pollen Production,Moderate,Tolerant,Easy,30,Little,"Prefers moist, well-drained soils; adaptable to various soil types",Full sun,Soapberry,Sapindaceae,Sparingly,Large,nativar
10943,Bur oak,Quercus macrocarpa,4926,QUMA1,4,901 BUCHANAN AVE,Fair,Train,Missing or decayed wood,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04604167,-76.32139368,Native,Eastern and Central North America,Large,Rounded crown,60-90,60-80,Slow to medium,Little,Acorns are a valuable food source for wildlife,6-12 inches long; variable shape with deep sinuses in lower half,"Yellow, Copper","Gray to brown, deeply ridged and furrowed",Male flowers in catkins; female flowers are small and inconspicuous,Inconspicuous,Not Fragrant,"Acorns, 1-1.5 inches long; fringed cap covers about half of the nut",Not Fragrant,Generally resistant; occasional issues with oak wilt and insects,Rounded crown,8,0,0,2,Primarily Wind Pollination,Medium Pollen Production,High,Tolerant,Difficult,100,Little,"Prefers deep, rich, well-drained soils; adaptable to various soil types",Full sun (6 hrs direct light daily),Beech,Fagaceae,Moderately,Large,Native
10950,Freeman maple,Acer x freemanii,1683,ACFR,30,901 BUCHANAN AVE,Poor,Remove,Dead and dying parts,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04613391,-76.32139225,nativar,Hybrid of red and silver maple,Large,Upright to broadly oval crown,45,25,Fast,Little,Provides habitat and food for various bird species,"Leaves are opposite, simple, 5-lobed, 3-5 inches long; medium green with silvery underside; red-orange to yellow fall color","Yellow, Red","Silver-gray bark, becoming fissured with age",Inconspicuous; some trees have both male and female flowers,Inconspicuous,Not Fragrant,"Paired winged samaras, maturing in late spring",Not Fragrant,Generally free of serious pests and diseases,Upright to broadly oval crown,0,1,10,1,Insect Pollination w/ little to no Wind Pollination,Medium Pollen Production,Moderate,Tolerant,Easy,30,Little,"Prefers moist, well-drained soils; adaptable to various soil types",Full sun,Soapberry,Sapindaceae,Sparingly,Large,nativar
10955,Freeman maple,Acer x freemanii,1683,ACFR,15,901 BUCHANAN AVE,Fair,Prune,Broken and/or hanging branches,No,No,No,0,0,SLF,,Tree,NWQ,Park,No,40.0462076,-76.32145143,nativar,Hybrid of red and silver maple,Large,Upright to broadly oval crown,45,25,Fast,Little,Provides habitat and food for various bird species,"Leaves are opposite, simple, 5-lobed, 3-5 inches long; medium green with silvery underside; red-orange to yellow fall color","Yellow, Red","Silver-gray bark, becoming fissured with age",Inconspicuous; some trees have both male and female flowers,Inconspicuous,Not Fragrant,"Paired winged samaras, maturing in late spring",Not Fragrant,Generally free of serious pests and diseases,Upright to broadly oval crown,0,1,10,1,Insect Pollination w/ little to no Wind Pollination,Medium Pollen Production,Moderate,Tolerant,Easy,30,Little,"Prefers moist, well-drained soils; adaptable to various soil types",Full sun,Soapberry,Sapindaceae,Sparingly,Large,nativar
10957,Freeman maple,Acer x freemanii,1683,ACFR,24,901 BUCHANAN AVE,Good,Prune,Dead and dying parts,No,No,No,0,0,,,Tree,NWQ,Park,No,40.0462611,-76.3214058,nativar,Hybrid of red and silver maple,Large,Upright to broadly oval crown,45,25,Fast,Little,Provides habitat and food for various bird species,"Leaves are opposite, simple, 5-lobed, 3-5 inches long; medium green with silvery underside; red-orange to yellow fall color","Yellow, Red","Silver-gray bark, becoming fissured with age",Inconspicuous; some trees have both male and female flowers,Inconspicuous,Not Fragrant,"Paired winged samaras, maturing in late spring",Not Fragrant,Generally free of serious pests and diseases,Upright to broadly oval crown,0,1,10,1,Insect Pollination w/ little to no Wind Pollination,Medium Pollen Production,Moderate,Tolerant,Easy,30,Little,"Prefers moist, well-drained soils; adaptable to various soil types",Full sun,Soapberry,Sapindaceae,Sparingly,Large,nativar
10963,Northern red oak,Quercus rubra,4970,QURU,5,901 BUCHANAN AVE,Good,Train,Tree architecture,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04618795,-76.32127674,0,Eastern and Central North America,0,Rounded to broad-spreading crown,0,0,Fast,0,Acorns are a valuable food source for wildlife,"5-9 inches long; 7-11 lobes with bristle tips; dark green above, pale below",0,Dark brown to black; shallowly furrowed with flat ridges,Male flowers in catkins; female flowers are small and inconspicuous,Inconspicuous,Not Fragrant,"Acorns, 3/4 - 1 inch long; cap covers about one-fourth of the nut",Not Fragrant,Susceptible to oak wilt and other diseases; monitor for pests,Rounded to broad-spreading crown,8,0,0,2,Primarily Wind Pollination,Medium Pollen Production,0,0,0,0,0,"Prefers moist, well-drained soils; adaptable to various soil types",Full sun (6 hrs direct light daily),Beech,Fagaceae,0,0,0
10969,London planetree,Platanus x hybrida,4563,PLAC,13,901 BUCHANAN AVE,Good,Prune,Dead and dying parts,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04616667,-76.32110561,Non-native,Hybrid origin (P. occidentalis � P. orientalis),Large,"Broad, rounded crown",70-100,50-70,Fast,Little,Provides habitat and food for various bird species,"Leaves are alternate, simple, 5-9 inches long, palmately lobed with 3-5 lobes; medium to dark green; yellow-brown fall color",Yellow,"Mottled bark with patches of white, gray, and green; exfoliates to reveal creamy inner bark",Inconspicuous; small greenish flowers in clusters,Green,Not Fragrant,"Spherical fruit clusters (1 inch diameter) composed of multiple achenes, persisting into winter",Not Fragrant,Susceptible to anthracnose and powdery mildew; resistant cultivars like EXCLAMATION!� are available,"Broad, rounded crown",No Data,No Data,No Data,4,Primarily Wind Pollination,High Pollen Production,High,Poor,Easy,50,Little,"Prefers moist, well-drained soils; tolerates urban conditions and pollution",Full sun,Plane,Platanaceae,Moderately,Large,Non-native
10976,European hornbeam,Carpinus betulus,2175,CABE,3,901 BUCHANAN AVE,Fair,Train,Missing or decayed wood,No,No,No,0,0,,,Tree,NWQ,Park,No,40.0461159,-76.32095373,Non-native,"Europe, Western Asia",Large,"Dense, oval to rounded crown; can be pruned into formal shapes",40-60,30-40,Slow to medium,Little,Provides habitat and food for various bird species,"Ovate to elliptical leaves, 2-5 inches long, with doubly serrated margins; dark green in summer, turning yellow in fall",Yellow,"Slate-gray, smooth to fluted bark",Inconspicuous; male and female catkins present,Inconspicuous,Not Fragrant,"Small nutlets attached to a three-lobed bract, clustered in hanging structures",Not Fragrant,Generally free of serious pests and diseases; monitor for leaf spots and cankers,"Dense, oval to rounded crown; can be pruned into formal shapes",No Data,No Data,No Data,2,Primarily Wind Pollination,Medium Pollen Production,High,Poor,Difficult,50,Little,"Prefers moist, well-drained soils; tolerates clay and compacted soils",Full sun to partial shade,Birch,Betulaceae,Moderately,Large,Non-native
10982,Sugar maple,Acer saccharum,1680,ACSA2,25,901 BUCHANAN AVE,Fair,Prune,Missing or decayed wood,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04594887,-76.32092806,nativar,Eastern North America,Large,"Dense, rounded crown",45-50,6-10,Medium,Little,Provides habitat and food for various bird species; source of maple syrup,"Leaves are opposite, simple, 3-6 inches long, with 5 lobes; dark green above, paler below; brilliant yellow to burnt-orange fall color","Yellow, Red","Gray-brown bark, becoming deeply furrowed with age",Inconspicuous; small greenish-yellow flowers in clusters,Green-Yellow,Not Fragrant,"Paired winged samaras, maturing in late summer",Not Fragrant,"Susceptible to leaf scorch, tar spot, and verticillium wilt; sensitive to road salt","Dense, rounded crown",0,1,10,1,Primarily Wind Pollination,Reduced Pollen Production,Moderate,Poor,Easy,30,Little,"Prefers moist, well-drained soils; intolerant of compacted soils and pollution",Full sun to partial shade,Soapberry,Sapindaceae,Sparingly,Large,nativar
10988,Red maple,Acer rubrum,1678,ACRU,12,901 BUCHANAN AVE,Fair,Routine Prune,Weakly attached branches and codominant stems,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04596579,-76.32107495,nativar,0,Large,0,50-60,15-25,0,Little,0,0,"Yellow, Orange, Red",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moderate,Poor,Easy,30,Little,0,0,Soapberry,Sapindaceae,Sparingly,Large,nativar
10992,Northern red oak,Quercus rubra,4970,QURU,16,901 BUCHANAN AVE,Fair,Prune,Dead and dying parts,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04598763,-76.32118832,0,Eastern and Central North America,0,Rounded to broad-spreading crown,0,0,Fast,0,Acorns are a valuable food source for wildlife,"5-9 inches long; 7-11 lobes with bristle tips; dark green above, pale below",0,Dark brown to black; shallowly furrowed with flat ridges,Male flowers in catkins; female flowers are small and inconspicuous,Inconspicuous,Not Fragrant,"Acorns, 3/4 - 1 inch long; cap covers about one-fourth of the nut",Not Fragrant,Susceptible to oak wilt and other diseases; monitor for pests,Rounded to broad-spreading crown,8,0,0,2,Primarily Wind Pollination,Medium Pollen Production,0,0,0,0,0,"Prefers moist, well-drained soils; adaptable to various soil types",Full sun (6 hrs direct light daily),Beech,Fagaceae,0,0,0
11000,Sycamore maple,Acer pseudoplatanus,1677,ACPS,18,901 BUCHANAN AVE,Poor,Remove,Dead and dying parts,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04522177,-76.32062884,Non-native,"Europe, Western Asia",Large,"Broad, rounded crown",50-100,40-70,Medium,Medium,Provides habitat and food for various bird species,"Leaves are opposite, simple, 5-lobed, 5-8 inches long; dark green above, paler below; no significant fall color",Yellow,"Gray-brown bark, becoming scaly with age",Inconspicuous; small yellow-green flowers in clusters,Green-Yellow,Not Fragrant,"Paired winged samaras, maturing in late summer",Not Fragrant,Susceptible to tar spot and leaf scorch; invasive potential in some areas,"Broad, rounded crown",0,1,10,1,Insect Pollination w/ little to no Wind Pollination,Medium Pollen Production,High,Tolerant,Medium,30,Medium,"Prefers moist, well-drained soils; tolerates a range of soil types",Full sun to partial shade,Soapberry,Sapindaceae,Sparingly,Large,Non-native
11006,Littleleaf linden,Tilia cordata,5858,TICO,48,901 BUCHANAN AVE,Fair,Routine Prune,Dead and dying parts,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04564613,-76.32045539,Non-native,Europe and Western Asia,Large,Pyramidal to oval form,50-70,30-50,Moderate,Low,Attracts pollinators; provides habitat for various bird species,"Simple, alternate, heart-shaped leaves, 2-3 inches long; dark green above, paler below; yellow fall color",Yellow,"Gray to brown bark, developing ridges and furrows with age","Fragrant, pale yellow flowers in early summer",Yellow,Fragrant,"Small, round nutlets attached to a leafy bract",Fragrant,Susceptible to Japanese beetle infestations; monitor for aphids and leaf scorch,Pyramidal to oval form,7,0,0,2,Insect Pollination and Wind Pollination,Medium Pollen Production,Low,Somewhat tolerant,Medium,50,Low,"Prefers moist, well-drained soils; tolerates a range of soil conditions",Full sun to partial shade,Linden,Tiliaceae,Sparingly,Large,Non-native
11012,Japanese zelkova,Zelkova serrata,6044,ZESE,28,901 BUCHANAN AVE,Fair,Prune,Dead and dying parts,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04627033,-76.32038208,Non-native,"Japan, Korea, China",Large,Vase-shaped with spreading crown,60-80,50-60,Fast,Little,Seeds are a food source for birds and small mammals,1-3 inches long; elliptical with serrated margins; turns yellow to reddish-brown in fall,Orange,Exfoliating bark with orange-brown patches,"Small, inconspicuous flowers in clusters",Inconspicuous,Not Fragrant,"Small drupes, less than 0.5 inches long",Not Fragrant,Resistant to Dutch elm disease; monitor for pests,Vase-shaped with spreading crown,10,0,0,2,Primarily Wind Pollination,Medium Pollen Production,High,Poor,Moderately Difficult,50,Little,"Moist, well-drained soils",Full sun,Elm,Ulmaceae,Moderately,Large,Non-native
11016,Japanese zelkova,Zelkova serrata,6044,ZESE,35,901 BUCHANAN AVE,Fair,Prune,Dead and dying parts,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04642091,-76.3205144,Non-native,"Japan, Korea, China",Large,Vase-shaped with spreading crown,60-80,50-60,Fast,Little,Seeds are a food source for birds and small mammals,1-3 inches long; elliptical with serrated margins; turns yellow to reddish-brown in fall,Orange,Exfoliating bark with orange-brown patches,"Small, inconspicuous flowers in clusters",Inconspicuous,Not Fragrant,"Small drupes, less than 0.5 inches long",Not Fragrant,Resistant to Dutch elm disease; monitor for pests,Vase-shaped with spreading crown,10,0,0,2,Primarily Wind Pollination,Medium Pollen Production,High,Poor,Moderately Difficult,50,Little,"Moist, well-drained soils",Full sun,Elm,Ulmaceae,Moderately,Large,Non-native
11026,Japanese zelkova,Zelkova serrata,6044,ZESE,28,901 BUCHANAN AVE,Fair,Prune,Dead and dying parts,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04651125,-76.32059308,Non-native,"Japan, Korea, China",Large,Vase-shaped with spreading crown,60-80,50-60,Fast,Little,Seeds are a food source for birds and small mammals,1-3 inches long; elliptical with serrated margins; turns yellow to reddish-brown in fall,Orange,Exfoliating bark with orange-brown patches,"Small, inconspicuous flowers in clusters",Inconspicuous,Not Fragrant,"Small drupes, less than 0.5 inches long",Not Fragrant,Resistant to Dutch elm disease; monitor for pests,Vase-shaped with spreading crown,10,0,0,2,Primarily Wind Pollination,Medium Pollen Production,High,Poor,Moderately Difficult,50,Little,"Moist, well-drained soils",Full sun,Elm,Ulmaceae,Moderately,Large,Non-native
11032,Norway spruce,Picea abies,4416,PIAB,14,901 BUCHANAN AVE,Fair,Prune,Dead and dying parts,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04641543,-76.32032486,Non-native,0,Large,0,60-100,25-40,0,Low,0,0,No significant change,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Somewhat tolerant,Medium,50,Low,0,0,0,0,Sparingly,Large,Non-native
11037,Bigleaf linden,Tilia platyphyllos,5861,TIPL,9,901 BUCHANAN AVE,Fair,Prune,Weakly attached branches and codominant stems,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04682746,-76.32219704,Non-native,Europe and Asia,Large,"Pyramidal, round",60-80,30-50,Moderate,Low,Attracts insect pollinators,"Simple, alternate, heart-shaped leaves (2-5 inches) with sharply serrated margins; dark green in summer; pale yellow fall color",Yellow,Smooth gray bark on young trees; becomes ridged and furrowed with age,"Creamy yellow, fragrant flowers in early summer",Yellow,Fragrant,"Small, ribbed gray nutlets accompanied by a long, strap-like bract",Fragrant,"Potential insect problems include aphids, Japanese beetles, and linden borer; possible fungal issues like verticillium wilt","Pyramidal, round",7,0,0,2,Insect Pollination and Wind Pollination,Medium Pollen Production,Low,Somewhat tolerant,Medium,50,Low,"Prefers moist, well-drained soils; tolerates poor soils and urban conditions",Full sun to partial shade,Linden,Tiliaceae,Sparingly,Large,Non-native
11042,Dawn redwood,Metasequoia glyptostroboides,4096,MEGL,7,901 BUCHANAN AVE,Good,Prune,Dead and dying parts,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04686989,-76.32242234,Non-native,0,Large,0,70-100,15-25,0,Little,0,0,"Yellow, Orange",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moderate,Poor,Difficult,50,Little,0,0,0,0,Moderately,Large,Non-native
11051,Ginkgo,Ginkgo biloba,3452,GIBI,2,901 BUCHANAN AVE,Fair,Train,Missing or decayed wood,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04689727,-76.32253142,Non-native,China,Large,"Pyramidal when young, becoming broad and spreading with age",40-60,20-30,Slow to medium,Little,Provides habitat for various bird species; seeds consumed by wildlife,"Leaves are fan-shaped, 2-3 inches wide, often with a central notch; bright green, turning vibrant yellow in fall",Yellow,"Light gray to brown bark, becoming furrowed with age","Inconspicuous; male trees produce catkins, female trees produce ovules",Inconspicuous,Not Fragrant,Fleshy seeds with a strong odor on female trees; often avoided in landscape plantings,Not Fragrant,Generally free of serious pests and diseases; resistant to air pollution,"Pyramidal when young, becoming broad and spreading with age",0,2,7,2,Primarily Wind Pollination,Medium Pollen Production,High,Tolerant,Difficult,50,Little,"Prefers moist, well-drained soils; tolerates poor soils and urban conditions",Full sun,Ginkgo,Ginkgoaceae,Moderately,Large,Non-native
11055,Black tupelo,Nyssa sylvatica,4248,NYSY,6,901 BUCHANAN AVE,Good,Train,Dead and dying parts,No,No,No,0,0,,,Tree,NWQ,Park,No,40.04638395,-76.32321091,nativar,Eastern United States,Large,"Pyramidal when young, becoming more irregular with age",40-50,20-30,Slow to medium,Little,Provides habitat and food for birds and pollinators; berries attract wildlife,"Alternate, simple leaves, 3-6 inches long; glossy dark green in summer, turning bright scarlet in fall",Red,Gray bark becoming furrowed with age,Inconspicuous greenish-white flowers in spring,Green,Not Fragrant,"Small, dark blue drupes, maturing in late summer to fall",Not Fragrant,Generally free of serious pests and diseases; monitor for leaf spot and scale insects,"Pyramidal when young, becoming more irregular with age",0,1,9,No Data,No Data,No Data,High,Tolerant,Difficult,50,Little,"Prefers moist, well-drained, acidic soils; tolerates wet soils",Full sun to partial shade,Nyssaceae,Nyssaceae,Moderately,Large,nativar
